response,trial_id,quadrant,sequence_id,version,time,chord_index,pleasantness_rating
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,16.381661,4,30.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,16.645855,4,30.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,16.916518,5,30.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,17.178038,5,30.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,17.445783,5,30.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,17.712713,5,30.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,17.977745,5,29.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,18.242374,5,21.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,18.50972,5,-1.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,18.774098,5,-12.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,19.041817,5,-13.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,19.299238,6,-13.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,19.569603,6,-13.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,19.837999,6,-13.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,20.099021,6,-13.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,20.366701,6,-12.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,20.634293,6,-4.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,20.902154,6,9.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,21.163142,6,23.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,21.427287,6,26.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,21.695202,7,21.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,21.962837,7,20.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,22.223719,7,21.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,22.491315,7,21.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,22.759014,7,26.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,23.02331,7,34.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,23.287528,7,38.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,23.5528,7,38.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,23.81955,7,38.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,24.087338,8,38.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,24.354655,8,38.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,24.619179,8,39.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,24.883782,8,37.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,25.151422,8,34.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,25.412606,8,33.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,25.683539,8,33.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,25.945121,8,33.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,26.213188,8,33.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,26.479602,9,33.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,26.741155,9,33.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,27.008027,9,33.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,27.275859,9,33.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,27.536436,9,30.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,27.804257,9,28.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,28.069332,9,28.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,28.336613,9,27.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,28.604675,9,27.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,28.865446,10,27.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,29.133474,10,27.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,29.401908,10,27.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,29.666027,10,24.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,29.931854,10,21.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,30.191223,10,20.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,30.462678,10,18.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,30.731126,10,18.0
R_3G3Y6hfZSzdgBIk,2_20_S,2,20,S,30.99167,10,18.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,0.026375,-2,
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,0.308,-2,
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,0.581875,-2,
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,0.858062,-2,
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,1.134916,-2,
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,1.412937,-2,
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,1.697687,-2,
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,1.977958,-2,
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,2.267812,-2,
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,2.518,-1,
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,2.798229,-1,
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,3.061,-1,
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,3.328708,-1,
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,3.607541,-1,
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,3.887916,-1,
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,4.158458,-1,
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,4.437437,-1,
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,4.707812,-1,
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,4.987625,0,
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,5.257854,0,
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,5.537937,0,
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,5.828354,0,
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,6.098187,0,
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,6.377562,0,
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,6.657791,0,
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,6.948145,0,
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,7.217854,1,
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,7.497708,1,
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,7.777562,1,
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,8.058416,1,
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,8.338104,1,
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,8.607937,1,
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,8.897833,1,
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,9.177833,1,
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,9.448187,1,
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,9.717937,2,
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,10.007979,2,
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,10.53852,2,21.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,10.828375,2,35.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,11.099604,2,35.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,11.358041,2,35.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,11.658104,2,35.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,11.938041,2,35.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,12.204354,3,35.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,12.479645,3,35.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,12.758437,3,49.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,13.03552,3,49.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,13.312104,3,49.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,13.59077,3,49.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,13.867875,3,49.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,14.146958,3,49.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,14.425416,4,49.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,14.693062,4,49.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,14.964229,4,49.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,15.23677,4,49.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,15.521604,4,49.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,15.797666,4,49.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,16.077666,4,54.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,16.367729,4,54.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,16.648895,4,54.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,16.922958,5,54.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,17.20277,5,54.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,17.477083,5,54.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,17.749875,5,54.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,18.040145,5,-2.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,18.321229,5,-42.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,18.60152,5,-42.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,18.885541,5,-42.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,19.172541,5,-42.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,19.447708,6,-42.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,19.721916,6,-42.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,20.008125,6,-42.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,20.289083,6,-38.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,20.567916,6,-5.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,20.84177,6,-5.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,21.120416,6,-5.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,21.4,6,-5.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,21.669875,7,-5.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,21.941666,7,-5.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,22.217062,7,-5.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,22.489645,7,-5.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,22.767895,7,-5.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,23.044708,7,31.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,23.320479,7,33.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,23.59575,7,33.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,23.878333,7,33.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,24.149875,8,33.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,24.433,8,33.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,24.714416,8,33.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,24.991458,8,33.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,25.271875,8,33.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,25.545354,8,33.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,25.823395,8,33.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,26.09927,8,33.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,26.388979,8,33.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,26.672416,9,33.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,26.950395,9,33.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,27.221916,9,33.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,27.498958,9,33.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,27.777937,9,33.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,28.057979,9,33.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,28.337979,9,33.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,28.617687,9,33.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,28.89077,10,33.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,29.15777,10,33.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,29.427875,10,33.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,29.707937,10,33.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,29.988,10,33.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,30.27825,10,33.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,30.558833,10,33.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,30.84802,10,33.0
R_5HSUjAwXWAqyfxD,2_20_S,2,20,S,31.128166,10,38.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,0.02322,-2,
R_53uQeWN39gLkXLP,2_20_S,2,20,S,0.253904,-2,
R_53uQeWN39gLkXLP,2_20_S,2,20,S,0.537635,-2,
R_53uQeWN39gLkXLP,2_20_S,2,20,S,0.809484,-2,
R_53uQeWN39gLkXLP,2_20_S,2,20,S,1.060797,-2,
R_53uQeWN39gLkXLP,2_20_S,2,20,S,1.330817,-2,
R_53uQeWN39gLkXLP,2_20_S,2,20,S,1.592354,-2,
R_53uQeWN39gLkXLP,2_20_S,2,20,S,1.871327,-2,
R_53uQeWN39gLkXLP,2_20_S,2,20,S,2.134558,-2,
R_53uQeWN39gLkXLP,2_20_S,2,20,S,2.404386,-1,
R_53uQeWN39gLkXLP,2_20_S,2,20,S,2.656772,-1,
R_53uQeWN39gLkXLP,2_20_S,2,20,S,2.918721,-1,
R_53uQeWN39gLkXLP,2_20_S,2,20,S,3.182798,-1,
R_53uQeWN39gLkXLP,2_20_S,2,20,S,3.443742,-1,
R_53uQeWN39gLkXLP,2_20_S,2,20,S,3.724875,-1,
R_53uQeWN39gLkXLP,2_20_S,2,20,S,4.006367,-1,
R_53uQeWN39gLkXLP,2_20_S,2,20,S,4.271834,-1,
R_53uQeWN39gLkXLP,2_20_S,2,20,S,4.540631,-1,
R_53uQeWN39gLkXLP,2_20_S,2,20,S,4.800263,0,
R_53uQeWN39gLkXLP,2_20_S,2,20,S,5.065852,0,
R_53uQeWN39gLkXLP,2_20_S,2,20,S,5.328469,0,
R_53uQeWN39gLkXLP,2_20_S,2,20,S,5.594075,0,
R_53uQeWN39gLkXLP,2_20_S,2,20,S,5.878588,0,
R_53uQeWN39gLkXLP,2_20_S,2,20,S,6.141312,0,
R_53uQeWN39gLkXLP,2_20_S,2,20,S,6.401394,0,
R_53uQeWN39gLkXLP,2_20_S,2,20,S,6.665636,0,
R_53uQeWN39gLkXLP,2_20_S,2,20,S,6.924287,0,
R_53uQeWN39gLkXLP,2_20_S,2,20,S,7.195942,0,
R_53uQeWN39gLkXLP,2_20_S,2,20,S,7.459739,1,
R_53uQeWN39gLkXLP,2_20_S,2,20,S,7.732117,1,
R_53uQeWN39gLkXLP,2_20_S,2,20,S,7.993529,1,
R_53uQeWN39gLkXLP,2_20_S,2,20,S,8.244974,1,-6.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,8.514048,1,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,8.776106,1,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,9.058224,1,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,9.319145,1,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,9.582644,1,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,9.849404,2,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,10.11174,2,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,10.373066,2,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,10.655767,2,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,10.92034,2,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,11.180852,2,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,11.444984,2,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,11.704606,2,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,11.966287,2,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,12.250807,3,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,12.515507,3,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,12.780942,3,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,13.041897,3,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,13.303461,3,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,13.561865,3,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,13.824618,3,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,14.110094,3,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,14.374525,3,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,14.63238,4,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,14.893518,4,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,15.154526,4,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,15.41743,4,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,15.696921,4,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,15.959634,4,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,16.221306,4,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,16.485636,4,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,16.745969,4,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,17.007695,5,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,17.273698,5,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,17.555868,5,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,17.816687,5,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,18.077203,5,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,18.354579,5,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,18.615345,5,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,18.882707,5,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,19.1485,5,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,19.413376,6,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,19.675732,6,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,19.936843,6,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,20.200965,6,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,20.461742,6,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,20.742379,6,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,21.007738,6,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,21.272449,6,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,21.53472,6,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,21.795782,7,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,22.059468,7,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,22.340095,7,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,22.605824,7,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,22.870099,7,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,23.128585,7,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,23.389498,7,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,23.650352,7,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,23.913628,7,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,24.201785,8,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,24.458658,8,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,24.717717,8,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,24.983828,8,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,25.2465,8,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,25.508847,8,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,25.790092,8,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,26.057434,8,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,26.313983,8,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,26.575424,9,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,26.843404,9,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,27.113352,9,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,27.379075,9,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,27.645744,9,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,27.9253,9,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,28.190135,9,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,28.466806,9,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,28.72715,9,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,28.988667,10,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,29.269643,10,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,29.532741,10,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,29.795233,10,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,30.056397,10,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,30.318541,10,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,30.58449,10,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,30.843601,10,-100.0
R_53uQeWN39gLkXLP,2_20_S,2,20,S,31.126207,10,-100.0
R_3mqn53rHOjfcngB,2_20_S,2,20,S,0.186036,-2,
R_3mqn53rHOjfcngB,2_20_S,2,20,S,0.460693,-2,
R_3mqn53rHOjfcngB,2_20_S,2,20,S,0.721308,-2,
R_3mqn53rHOjfcngB,2_20_S,2,20,S,0.975119,-2,
R_3mqn53rHOjfcngB,2_20_S,2,20,S,1.25687,-2,
R_3mqn53rHOjfcngB,2_20_S,2,20,S,1.533342,-2,
R_3mqn53rHOjfcngB,2_20_S,2,20,S,1.785351,-2,
R_3mqn53rHOjfcngB,2_20_S,2,20,S,2.04647,-2,
R_3mqn53rHOjfcngB,2_20_S,2,20,S,2.322161,-2,
R_3mqn53rHOjfcngB,2_20_S,2,20,S,2.581209,-1,
R_3mqn53rHOjfcngB,2_20_S,2,20,S,2.864503,-1,
R_3mqn53rHOjfcngB,2_20_S,2,20,S,3.131376,-1,
R_3mqn53rHOjfcngB,2_20_S,2,20,S,3.392036,-1,
R_3mqn53rHOjfcngB,2_20_S,2,20,S,3.646982,-1,
R_3mqn53rHOjfcngB,2_20_S,2,20,S,3.901938,-1,
R_3mqn53rHOjfcngB,2_20_S,2,20,S,4.17659,-1,
R_3mqn53rHOjfcngB,2_20_S,2,20,S,4.432953,-1,
R_3mqn53rHOjfcngB,2_20_S,2,20,S,4.711683,-1,
R_3mqn53rHOjfcngB,2_20_S,2,20,S,4.974718,0,
R_3mqn53rHOjfcngB,2_20_S,2,20,S,5.235066,0,
R_3mqn53rHOjfcngB,2_20_S,2,20,S,5.503984,0,-1.0
R_3mqn53rHOjfcngB,2_20_S,2,20,S,5.759404,0,21.0
R_3mqn53rHOjfcngB,2_20_S,2,20,S,6.045309,0,22.0
R_3mqn53rHOjfcngB,2_20_S,2,20,S,6.318518,0,22.0
R_3mqn53rHOjfcngB,2_20_S,2,20,S,6.58249,0,22.0
R_3mqn53rHOjfcngB,2_20_S,2,20,S,6.847099,0,22.0
R_3mqn53rHOjfcngB,2_20_S,2,20,S,7.116335,0,22.0
R_3mqn53rHOjfcngB,2_20_S,2,20,S,7.370719,1,22.0
R_3mqn53rHOjfcngB,2_20_S,2,20,S,7.647257,1,22.0
R_3mqn53rHOjfcngB,2_20_S,2,20,S,7.919995,1,22.0
R_3mqn53rHOjfcngB,2_20_S,2,20,S,8.193146,1,22.0
R_3mqn53rHOjfcngB,2_20_S,2,20,S,8.447469,1,22.0
R_3mqn53rHOjfcngB,2_20_S,2,20,S,8.719219,1,22.0
R_3mqn53rHOjfcngB,2_20_S,2,20,S,8.972728,1,22.0
R_3mqn53rHOjfcngB,2_20_S,2,20,S,9.228413,1,22.0
R_3mqn53rHOjfcngB,2_20_S,2,20,S,9.500162,1,22.0
R_3mqn53rHOjfcngB,2_20_S,2,20,S,9.771974,2,22.0
R_3mqn53rHOjfcngB,2_20_S,2,20,S,10.043722,2,22.0
R_3mqn53rHOjfcngB,2_20_S,2,20,S,10.314763,2,22.0
R_3mqn53rHOjfcngB,2_20_S,2,20,S,10.561963,2,39.0
R_3mqn53rHOjfcngB,2_20_S,2,20,S,10.825022,2,47.0
R_3mqn53rHOjfcngB,2_20_S,2,20,S,11.101996,2,47.0
R_3mqn53rHOjfcngB,2_20_S,2,20,S,11.388675,2,47.0
R_3mqn53rHOjfcngB,2_20_S,2,20,S,11.66152,2,47.0
R_3mqn53rHOjfcngB,2_20_S,2,20,S,11.916547,2,47.0
R_3mqn53rHOjfcngB,2_20_S,2,20,S,12.18972,3,47.0
R_3mqn53rHOjfcngB,2_20_S,2,20,S,12.444954,3,53.0
R_3mqn53rHOjfcngB,2_20_S,2,20,S,12.702812,3,53.0
R_3mqn53rHOjfcngB,2_20_S,2,20,S,12.971074,3,53.0
R_3mqn53rHOjfcngB,2_20_S,2,20,S,13.242403,3,53.0
R_3mqn53rHOjfcngB,2_20_S,2,20,S,13.518356,3,53.0
R_3mqn53rHOjfcngB,2_20_S,2,20,S,13.76953,3,53.0
R_3mqn53rHOjfcngB,2_20_S,2,20,S,14.037308,3,53.0
R_3mqn53rHOjfcngB,2_20_S,2,20,S,14.308887,3,53.0
R_3mqn53rHOjfcngB,2_20_S,2,20,S,14.584699,4,53.0
R_3mqn53rHOjfcngB,2_20_S,2,20,S,14.835237,4,53.0
R_3mqn53rHOjfcngB,2_20_S,2,20,S,15.122316,4,53.0
R_3mqn53rHOjfcngB,2_20_S,2,20,S,15.390338,4,53.0
R_3mqn53rHOjfcngB,2_20_S,2,20,S,15.651421,4,73.0
R_3mqn53rHOjfcngB,2_20_S,2,20,S,15.906969,4,73.0
R_3mqn53rHOjfcngB,2_20_S,2,20,S,16.170161,4,73.0
R_3mqn53rHOjfcngB,2_20_S,2,20,S,16.426953,4,73.0
R_3mqn53rHOjfcngB,2_20_S,2,20,S,16.697108,4,73.0
R_3mqn53rHOjfcngB,2_20_S,2,20,S,16.987131,5,73.0
